AIRPORT_ID,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
10123,Aachen Merzbrueck,"Aachen, Germany",42902,Germany,DE,,50,N,49,23,50.82305556,6,E,11,15,6.18750000,8/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10123,Aachen Merzbrueck,"Aachen, Germany",42902,Germany,DE,,50,N,49,23,50.82305556,6,E,11,15,6.18750000,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
10123,Aachen/Merzbruck,"Aachen, Germany",42902,Germany,DE,,50,N,49,23,50.82305556,6,E,11,10,6.18611111,10/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10123,Aachen/Merzbruck,"Aachen, Germany",42902,Germany,DE,,50,N,49,23,50.82305556,6,E,11,15,6.18750000,7/1/2011 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
10123,Aachen/Merzbruck,"Aachen, West Germany",42901,West Germany,DE,,50,N,49,23,50.82305556,6,E,11,10,6.18611111,1/1/1950 12:00:00 AM,9/30/1990 12:00:00 AM,0,0
10124,Arraias Airport,"Arraias, Brazil",31601,Brazil,BR,,12,S,55,0,-12.91666667,46,W,56,0,-46.93333333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10124,Arraias Airport,"Arraias, Brazil",31601,Brazil,BR,,13,S,1,30,-13.02500000,46,W,53,3,-46.88416667,7/1/2011 12:00:00 AM,3/31/2012 12:00:00 AM,0,0
10124,Arraias Airport,"Arraias, Brazil",31601,Brazil,BR,,13,S,1,30,-13.02500000,46,W,53,3,-46.88416667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10124,Arraias Airport,"Arraias, Brazil",31601,Brazil,BR,,13,S,1,33,-13.02583333,46,W,53,1,-46.88361111,4/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10124,Arraias Airport,"Arraias, Brazil",31601,Brazil,BR,,13,S,1,33,-13.02583333,46,W,53,1,-46.88361111,12/1/2017 12:00:00 AM,,0,1
10125,Aalborg Airport,"Aalborg, Denmark",41901,Denmark,DK,,57,N,5,34,57.09277778,9,E,50,57,9.84916667,7/1/2011 12:00:00 AM,6/30/2019 12:00:00 AM,0,0
10125,Aalborg Airport,"Aalborg, Denmark",41901,Denmark,DK,,57,N,5,35,57.09305556,9,E,51,0,9.85000000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10125,Aalborg Airport,"Aalborg, Denmark",41901,Denmark,DK,,57,N,5,39,57.09416667,9,E,51,21,9.85583333,7/1/2019 12:00:00 AM,,0,1
10126,Malamala,"Mala Mala, South Africa",56201,South Africa,ZA,,24,S,48,30,-24.80833333,31,E,32,30,31.54166667,3/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10126,Malamala,"Mala Mala, South Africa",56201,South Africa,ZA,,24,S,49,1,-24.81694444,31,E,32,39,31.54416667,7/1/2011 12:00:00 AM,,0,1
10127,Al Ain International,"Al Ain, United Arab Emirates",67801,United Arab Emirates,AE,,24,N,15,42,24.26166667,55,E,36,33,55.60916667,6/1/1994 12:00:00 AM,6/30/2012 12:00:00 AM,0,0
10127,Al Ain International,"Al Ain, United Arab Emirates",67801,United Arab Emirates,AE,,24,N,15,42,24.26166667,55,E,36,33,55.60916667,3/1/2017 12:00:00 AM,,0,1
10127,Al Ain International,"Al Ain, United Arab Emirates",67801,United Arab Emirates,AE,,24,N,15,43,24.26194444,55,E,36,27,55.60750000,7/1/2012 12:00:00 AM,2/28/2017 12:00:00 AM,0,0
10128,Anaco Airport,"Anaco, Venezuela",38801,Venezuela,VE,,9,N,25,48,9.43000000,64,W,28,15,-64.47083333,3/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10128,Anaco Airport,"Anaco, Venezuela",38801,Venezuela,VE,,9,N,25,48,9.43000000,64,W,28,15,-64.47083333,12/1/2017 12:00:00 AM,,0,1
10128,Anaco Airport,"Anaco, Venezuela",38801,Venezuela,VE,,9,N,25,49,9.43027778,64,W,28,15,-64.47083333,7/1/2011 12:00:00 AM,2/29/2012 12:00:00 AM,0,0
10128,Anaco Airport,"Anaco, Venezuela",38801,Venezuela,VE,,9,N,25,49,9.43027778,64,W,28,15,-64.47083333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10128,Anaco Airport,"Anaco, Venezuela",38801,Venezuela,VE,,9,N,25,55,9.43194444,64,W,27,50,-64.46388889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10129,Anapa Airport,"Anapa, Russia",47501,Russia,RU,,45,N,0,8,45.00222222,37,E,20,50,37.34722222,4/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10129,Vityazevo,"Anapa, Russia",47501,Russia,RU,,44,N,54,0,44.90000000,37,E,19,0,37.31666667,6/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10129,Vityazevo,"Anapa, Russia",47501,Russia,RU,,45,N,0,8,45.00222222,37,E,20,50,37.34722222,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
10129,Vityazevo,"Anapa, Russia",47501,Russia,RU,,45,N,0,8,45.00222222,37,E,20,50,37.34722222,11/1/2017 12:00:00 AM,,0,1
10130,Aarhus Airport,"Aarhus, Denmark",41901,Denmark,DK,,56,N,18,0,56.30000000,10,E,37,8,10.61888889,7/1/2011 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
10130,Aarhus Airport,"Aarhus, Denmark",41901,Denmark,DK,,56,N,18,15,56.30416667,10,E,37,10,10.61944444,5/1/2023 12:00:00 AM,,0,1
10130,Tirstrup,"Aarhus, Denmark",41901,Denmark,DK,,56,N,18,14,56.30388889,10,E,37,12,10.62000000,9/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10130,Tirstrup,"Aarhus, Denmark",41901,Denmark,DK,,56,N,18,37,56.31027778,10,E,37,5,10.61805556,1/1/1950 12:00:00 AM,8/31/1992 12:00:00 AM,0,0
10131,Asau W Sam,"Asau, Samoa",89201,Samoa,WS,,13,S,31,0,-13.51666667,172,W,39,0,-172.65000000,6/1/1977 12:00:00 AM,,0,1
10132,Araxa Airport,"Araxa, Brazil",31601,Brazil,BR,,19,S,33,48,-19.56333333,46,W,57,37,-46.96027778,7/1/2011 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
10132,Araxa Airport,"Araxa, Brazil",31601,Brazil,BR,,19,S,34,5,-19.56805556,46,W,55,45,-46.92916667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10132,Romeu Zema,"Araxa, Brazil",31601,Brazil,BR,,19,S,33,48,-19.56333333,46,W,57,37,-46.96027778,10/1/2018 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
10132,Romeu Zema,"Araxa, Brazil",31601,Brazil,BR,,19,S,33,48,-19.56333333,46,W,57,38,-46.96055556,7/1/2025 12:00:00 AM,,0,1
10134,Abadan Airport,"Abadan, Iran",63201,Iran,IR,,30,N,21,58,30.36611111,48,E,13,56,48.23222222,6/1/1977 12:00:00 AM,11/30/1979 12:00:00 AM,0,0
10134,Abadan Airport,"Abadan, Iran",63202,Iran,IR,,30,N,21,55,30.36527778,48,E,13,59,48.23305556,7/1/2011 12:00:00 AM,,0,1
10134,Abadan Airport,"Abadan, Iran",63202,Iran,IR,,30,N,21,58,30.36611111,48,E,13,56,48.23222222,12/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,6,40.65166667,75,W,26,34,-75.44277778,7/1/2025 12:00:00 AM,,0,1
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,8,40.65222222,75,W,26,25,-75.44027778,7/1/2011 12:00:00 AM,3/31/2012 12:00:00 AM,0,0
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,8,40.65222222,75,W,26,25,-75.44027778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,8,40.65222222,75,W,26,26,-75.44055556,4/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,8,40.65222222,75,W,26,26,-75.44055556,12/1/2017 12:00:00 AM,11/30/2019 12:00:00 AM,0,0
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,9,40.65250000,75,W,26,25,-75.44027778,12/1/2019 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
10135,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,United States,US,Pennsylvania,40,N,39,17,40.65472222,75,W,26,18,-75.43833333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10136,Abilene Regional,"Abilene, TX",7401,United States,US,Texas,32,N,24,30,32.40833333,99,W,40,57,-99.68250000,7/1/2025 12:00:00 AM,,0,1
10136,Abilene Regional,"Abilene, TX",7401,United States,US,Texas,32,N,24,34,32.40944444,99,W,40,47,-99.67972222,1/1/1950 12:00:00 AM,8/31/1990 12:00:00 AM,0,0
10136,Abilene Regional,"Abilene, TX",7401,United States,US,Texas,32,N,24,40,32.41111111,99,W,40,54,-99.68166667,9/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10136,Abilene Regional,"Abilene, TX",7401,United States,US,Texas,32,N,24,41,32.41138889,99,W,40,55,-99.68194444,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
10137,Abidjan Felix Houphouet Boigny International,"Abidjan, Cote d'Ivoire",53301,Cote d'Ivoire,CI,,5,N,15,20,5.25555556,3,W,55,45,-3.92916667,8/1/1960 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10137,Abidjan Felix Houphouet Boigny International,"Abidjan, Cote d'Ivoire",53301,Cote d'Ivoire,CI,,5,N,15,41,5.26138889,3,W,55,33,-3.92583333,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
10137,Abidjan Felix Houphouet Boigny International,"Abidjan, Cote d'Ivoire",53301,Cote d'Ivoire,CI,,5,N,15,41,5.26138889,3,W,55,33,-3.92583333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10137,Felix Houphouet Boigny Abidjan,"Abidjan, Cote d'Ivoire",53301,Cote d'Ivoire,CI,,5,N,15,41,5.26138889,3,W,55,33,-3.92583333,4/1/2015 12:00:00 AM,4/30/2015 12:00:00 AM,0,0
10137,Felix Houphouet Boigny Abidjan International,"Abidjan, Cote d'Ivoire",53301,Cote d'Ivoire,CI,,5,N,15,41,5.26138889,3,W,55,33,-3.92583333,5/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10137,Felix Houphouet Boigny Abidjan International,"Abidjan, Cote d'Ivoire",53301,Cote d'Ivoire,CI,,5,N,15,41,5.26138889,3,W,55,33,-3.92583333,12/1/2017 12:00:00 AM,,0,1
10138,Kabri Dar Airport,"Kabri Dar, Ethiopia",52201,Ethiopia,ET,,6,N,44,2,6.73388889,44,E,15,58,44.26611111,6/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10138,Kebri Dahar,"Kabri Dar, Ethiopia",52201,Ethiopia,ET,,6,N,43,58,6.73277778,44,E,14,29,44.24138889,4/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10138,Kebri Dahar,"Kabri Dar, Ethiopia",52201,Ethiopia,ET,,6,N,43,58,6.73277778,44,E,14,29,44.24138889,12/1/2017 12:00:00 AM,,0,1
10138,Kebri Dahar,"Kabri Dar, Ethiopia",52201,Ethiopia,ET,,6,N,43,58,6.73277778,44,E,14,30,44.24166667,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
10138,Kebri Dahar,"Kabri Dar, Ethiopia",52201,Ethiopia,ET,,6,N,43,58,6.73277778,44,E,14,30,44.24166667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10139,Ambler River,"Ambler, AK",101,United States,US,Alaska,67,N,5,15,67.08750000,157,W,50,45,-157.84583333,1/1/1950 12:00:00 AM,,0,1
10140,Albuquerque International Sunport,"Albuquerque, NM",8601,United States,US,New Mexico,35,N,2,17,35.03805556,106,W,36,36,-106.61000000,7/1/2025 12:00:00 AM,,0,1
10140,Albuquerque International Sunport,"Albuquerque, NM",8601,United States,US,New Mexico,35,N,2,20,35.03888889,106,W,36,30,-106.60833333,6/1/2014 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10140,Albuquerque International Sunport,"Albuquerque, NM",8601,United States,US,New Mexico,35,N,2,20,35.03888889,106,W,36,30,-106.60833333,12/1/2017 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
10140,Albuquerque International Sunport,"Albuquerque, NM",8601,United States,US,New Mexico,35,N,2,25,35.04027778,106,W,36,33,-106.60916667,7/1/2011 12:00:00 AM,5/31/2014 12:00:00 AM,0,0
10140,Albuquerque International Sunport,"Albuquerque, NM",8601,United States,US,New Mexico,35,N,2,25,35.04027778,106,W,36,33,-106.60916667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10140,Albuquerque International Sunport,"Albuquerque, NM",8601,United States,US,New Mexico,35,N,2,30,35.04166667,106,W,36,23,-106.60638889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,48,45.44666667,98,W,25,21,-98.42250000,3/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,48,45.44666667,98,W,25,21,-98.42250000,12/1/2017 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,48,45.44666667,98,W,25,23,-98.42305556,7/1/2025 12:00:00 AM,,0,1
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,54,45.44833333,98,W,25,21,-98.42250000,6/1/2014 12:00:00 AM,2/28/2017 12:00:00 AM,0,0
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,57,45.44916667,98,W,25,19,-98.42194444,7/1/2011 12:00:00 AM,5/31/2014 12:00:00 AM,0,0
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,57,45.44916667,98,W,25,19,-98.42194444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10141,Aberdeen Regional,"Aberdeen, SD",6701,United States,US,South Dakota,45,N,26,59,45.44972222,98,W,25,18,-98.42166667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10142,Abu Simbel Airport,"Abu Simbel, Egypt",59101,Egypt,EG,,22,N,22,20,22.37222222,31,E,36,55,31.61527778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10142,Abu Simbel Airport,"Abu Simbel, Egypt",59101,Egypt,EG,,22,N,22,29,22.37472222,31,E,36,34,31.60944444,7/1/2011 12:00:00 AM,7/31/2013 12:00:00 AM,0,0
10142,Abu Simbel Airport,"Abu Simbel, Egypt",59101,Egypt,EG,,22,N,22,29,22.37472222,31,E,36,34,31.60944444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10142,Abu Simbel Airport,"Abu Simbel, Egypt",59101,Egypt,EG,,22,N,22,33,22.37583333,31,E,36,42,31.61166667,8/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10142,Abu Simbel Airport,"Abu Simbel, Egypt",59101,Egypt,EG,,22,N,22,33,22.37583333,31,E,36,42,31.61166667,12/1/2017 12:00:00 AM,,0,1
10143,Al Baha,"Al-Baha, Saudi Arabia",67001,Saudi Arabia,SA,,20,N,17,46,20.29611111,41,E,38,3,41.63416667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10143,Al-Baha Airport,"Al-Baha, Saudi Arabia",67001,Saudi Arabia,SA,,20,N,17,46,20.29611111,41,E,38,3,41.63416667,6/1/1983 12:00:00 AM,5/31/1985 12:00:00 AM,0,0
10143,Al-Baha Airport,"Al-Baha, Saudi Arabia",67001,Saudi Arabia,SA,,20,N,17,46,20.29611111,41,E,38,3,41.63416667,6/1/1985 12:00:00 AM,6/30/2016 12:00:00 AM,0,0
10143,King Saud Bin Abdulaziz,"Al-Baha, Saudi Arabia",67001,Saudi Arabia,SA,,20,N,17,46,20.29611111,41,E,38,3,41.63416667,7/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10143,King Saud Bin Abdulaziz,"Al-Baha, Saudi Arabia",67001,Saudi Arabia,SA,,20,N,17,46,20.29611111,41,E,38,3,41.63416667,12/1/2017 12:00:00 AM,6/30/2019 12:00:00 AM,0,0
10143,King Saud Bin Abdulaziz,"Al-Baha, Saudi Arabia",67001,Saudi Arabia,SA,,20,N,17,54,20.29833333,41,E,38,9,41.63583333,7/1/2019 12:00:00 AM,,0,1
10144,Abuja Nnamdi Azikiwe International,"Abuja, Nigeria",55501,Nigeria,NG,,9,N,0,20,9.00555556,7,E,15,58,7.26611111,12/1/1983 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10144,Abuja Nnamdi Azikiwe International,"Abuja, Nigeria",55501,Nigeria,NG,,9,N,0,24,9.00666667,7,E,15,47,7.26305556,7/1/2011 12:00:00 AM,2/28/2017 12:00:00 AM,0,0
10144,Abuja Nnamdi Azikiwe International,"Abuja, Nigeria",55501,Nigeria,NG,,9,N,0,24,9.00666667,7,E,15,47,7.26305556,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10144,Nnamdi Azikiwe International,"Abuja, Nigeria",55501,Nigeria,NG,,9,N,0,24,9.00666667,7,E,15,47,7.26305556,3/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10144,Nnamdi Azikiwe International,"Abuja, Nigeria",55501,Nigeria,NG,,9,N,0,24,9.00666667,7,E,15,47,7.26305556,12/1/2017 12:00:00 AM,,0,1
10145,Albury Airport,"Albury, Australia",80201,Australia,AU,,36,S,4,4,-36.06777778,146,E,57,29,146.95805556,7/1/2011 12:00:00 AM,,0,1
10145,Albury Airport,"Albury, Australia",80201,Australia,AU,,36,S,4,6,-36.06833333,146,E,58,36,146.97666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10146,Southwest Georgia Regional,"Albany, GA",3401,United States,US,Georgia,31,N,31,56,31.53222222,84,W,11,46,-84.19611111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10146,Southwest Georgia Regional,"Albany, GA",3401,United States,US,Georgia,31,N,32,8,31.53555556,84,W,11,40,-84.19444444,7/1/2011 12:00:00 AM,,0,1
10147,Aberdeen Dyce,"Aberdeen, United Kingdom",49301,United Kingdom,GB,,57,N,12,7,57.20194444,2,W,11,52,-2.19777778,7/1/2011 12:00:00 AM,12/31/2011 12:00:00 AM,0,0
10147,Aberdeen Dyce,"Aberdeen, United Kingdom",49301,United Kingdom,GB,,57,N,12,7,57.20194444,2,W,11,52,-2.19777778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10147,Aberdeen Dyce,"Aberdeen, United Kingdom",49301,United Kingdom,GB,,57,N,12,9,57.20250000,2,W,11,53,-2.19805556,1/1/2012 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
10147,Aberdeen Dyce,"Aberdeen, United Kingdom",49301,United Kingdom,GB,,57,N,12,13,57.20361111,2,W,11,57,-2.19916667,8/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10147,Aberdeen Dyce,"Aberdeen, United Kingdom",49301,United Kingdom,GB,,57,N,12,13,57.20361111,2,W,11,57,-2.19916667,12/1/2017 12:00:00 AM,,0,1
10147,Aberdeen Dyce,"Aberdeen, United Kingdom",49301,United Kingdom,GB,,57,N,12,15,57.20416667,2,W,11,55,-2.19861111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10148,Acapulco International,"Acapulco, Mexico",14801,Mexico,MX,,16,N,45,26,16.75722222,99,W,45,14,-99.75388889,10/1/2022 12:00:00 AM,,0,1
10148,General Juan N Alvarez International,"Acapulco, Mexico",14801,Mexico,MX,,16,N,45,20,16.75555556,99,W,46,1,-99.76694444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10148,General Juan N Alvarez International,"Acapulco, Mexico",14801,Mexico,MX,,16,N,45,25,16.75694444,99,W,45,14,-99.75388889,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
10149,Antrim County,"Bellaire, MI",4301,United States,US,Michigan,44,N,59,5,44.98472222,85,W,11,57,-85.19916667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10149,Antrim County,"Bellaire, MI",4301,United States,US,Michigan,44,N,59,19,44.98861111,85,W,11,54,-85.19833333,7/1/2011 12:00:00 AM,,0,1
10150,Accra Kotoka International,"Accra, Ghana",52901,Ghana,GH,,5,N,35,43,5.59527778,0,W,10,15,-0.17083333,3/1/1957 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10150,Accra Kotoka International,"Accra, Ghana",52901,Ghana,GH,,5,N,36,16,5.60444444,0,W,10,3,-0.16750000,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
10150,Kotoka International,"Accra, Ghana",52901,Ghana,GH,,5,N,36,16,5.60444444,0,W,10,3,-0.16750000,10/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
10150,Kotoka International,"Accra, Ghana",52901,Ghana,GH,,5,N,36,18,5.60500000,0,W,10,2,-0.16722222,5/1/2023 12:00:00 AM,,0,1
10151,Lanzarote,"Arrecife, Spain",48201,Spain,ES,,28,N,56,33,28.94250000,13,W,36,17,-13.60472222,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10151,Lanzarote,"Arrecife, Spain",48201,Spain,ES,,28,N,56,44,28.94555556,13,W,36,19,-13.60527778,7/1/2011 12:00:00 AM,,0,1
10152,St Gallen Altenrhein,"Altenrhein, Switzerland",48601,Switzerland,CH,,47,N,29,6,47.48500000,9,E,33,36,9.56000000,7/1/2011 12:00:00 AM,,0,1
10152,St Gallen Altenrhein,"Altenrhein, Switzerland",48601,Switzerland,CH,,47,N,29,7,47.48527778,9,E,33,36,9.56000000,6/1/1989 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,22,49.70611111,2,W,12,53,-2.21472222,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,22,49.70611111,2,W,12,53,-2.21472222,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,24,49.70666667,2,W,12,52,-2.21444444,10/1/2011 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,24,49.70666667,2,W,12,53,-2.21472222,8/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,24,49.70666667,2,W,12,53,-2.21472222,12/1/2017 12:00:00 AM,8/31/2019 12:00:00 AM,0,0
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,25,49.70694444,2,W,12,53,-2.21472222,9/1/2019 12:00:00 AM,,0,1
10153,Alderney Airport,"Alderney, United Kingdom",49301,United Kingdom,GB,,49,N,42,25,49.70694444,2,W,12,55,-2.21527778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10154,Nantucket Memorial,"Nantucket, MA",1301,United States,US,Massachusetts,41,N,15,11,41.25305556,70,W,3,36,-70.06000000,8/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10154,Nantucket Memorial,"Nantucket, MA",1301,United States,US,Massachusetts,41,N,15,11,41.25305556,70,W,3,36,-70.06000000,12/1/2017 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
10154,Nantucket Memorial,"Nantucket, MA",1301,United States,US,Massachusetts,41,N,15,11,41.25305556,70,W,3,37,-70.06027778,7/1/2011 12:00:00 AM,7/31/2013 12:00:00 AM,0,0
10154,Nantucket Memorial,"Nantucket, MA",1301,United States,US,Massachusetts,41,N,15,11,41.25305556,70,W,3,37,-70.06027778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10154,Nantucket Memorial,"Nantucket, MA",1301,United States,US,Massachusetts,41,N,15,12,41.25333333,70,W,3,38,-70.06055556,5/1/2023 12:00:00 AM,,0,1
10154,Nantucket Memorial,"Nantucket, MA",1301,United States,US,Massachusetts,41,N,15,24,41.25666667,70,W,3,35,-70.05972222,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10155,Waco Regional,"Waco, TX",7401,United States,US,Texas,31,N,36,15,31.60416667,97,W,13,47,-97.22972222,7/1/2025 12:00:00 AM,,0,1
10155,Waco Regional,"Waco, TX",7401,United States,US,Texas,31,N,36,41,31.61138889,97,W,13,43,-97.22861111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10155,Waco Regional,"Waco, TX",7401,United States,US,Texas,31,N,36,44,31.61222222,97,W,13,49,-97.23027778,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
10156,Achutupo Airport,"Achutupo, Panama",16201,Panama,PA,,8,N,26,0,8.43333333,77,W,58,0,-77.96666667,6/1/1983 12:00:00 AM,,0,1
10157,Arcata,"Arcata/Eureka, CA",9101,United States,US,California,40,N,58,40,40.97777778,124,W,6,30,-124.10833333,1/1/2012 12:00:00 AM,8/31/2017 12:00:00 AM,0,0
10157,Arcata,"Arcata/Eureka, CA",9101,United States,US,California,40,N,58,41,40.97805556,124,W,6,31,-124.10861111,7/1/2011 12:00:00 AM,12/31/2011 12:00:00 AM,0,0
10157,Arcata,"Arcata/Eureka, CA",9101,United States,US,California,40,N,58,41,40.97805556,124,W,6,31,-124.10861111,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
10157,Arcata,"Arcata/Eureka, CA",9101,United States,US,California,40,N,58,45,40.97916667,124,W,6,27,-124.10750000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
10157,California Redwood Coast Humboldt County,"Arcata/Eureka, CA",9101,United States,US,California,40,N,58,40,40.97777778,124,W,6,30,-124.10833333,9/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
10157,California Redwood Coast Humboldt County,"Arcata/Eureka, CA",9101,United States,US,California,40,N,58,40,40.97777778,124,W,6,30,-124.10833333,12/1/2017 12:00:00 AM,,0,1
